mine_id,mine_name,latitude,longitude,elevation_m,slope_degrees,aspect_degrees,terrain_ruggedness_index,data_source
7500,Mine_07500,12.904465,78.835333,345.36,1.62,49.01,4.53,synthetic_srtm
7501,Mine_07501,10.877908,79.585175,605.45,14.01,241.42,5.42,synthetic_srtm
7502,Mine_07502,8.933497,77.233875,812.2,24.75,119.12,8.06,synthetic_srtm
7503,Mine_07503,8.643647,77.638687,903.13,23.28,221.03,11.69,synthetic_srtm
7504,Mine_07504,10.506575,76.64993,1198.23,18.02,42.47,7.09,synthetic_srtm
7505,Mine_07505,12.653485,77.451726,1084.61,27.37,8.29,9.74,synthetic_srtm
7506,Mine_07506,9.069179,77.871493,208.88,14.44,297.21,9.08,synthetic_srtm
7507,Mine_07507,10.058727,78.138101,285.34,6.76,246.64,2.88,synthetic_srtm
7508,Mine_07508,9.414798,79.784633,612.14,15.39,29.72,4.87,synthetic_srtm
7509,Mine_07509,10.061626,78.915083,350.36,13.5,120.27,5.78,synthetic_srtm
7510,Mine_07510,12.977353,78.099087,463.89,7.32,58.23,6.98,synthetic_srtm
7511,Mine_07511,11.488808,80.018037,400.76,9.33,196.81,4.41,synthetic_srtm
7512,Mine_07512,12.013983,78.383479,348.96,13.5,265.6,8.01,synthetic_srtm
7513,Mine_07513,10.873472,78.114627,816.26,24.91,312.66,10.69,synthetic_srtm
7514,Mine_07514,10.054002,76.794445,1019.87,18.63,250.38,6.38,synthetic_srtm
7515,Mine_07515,13.482073,76.875429,1258.44,33.32,356.68,14.27,synthetic_srtm
7516,Mine_07516,11.558404,79.100541,924.62,13.2,248.5,8.41,synthetic_srtm
7517,Mine_07517,8.872852,77.447239,245.36,0.64,241.93,3.88,synthetic_srtm
7518,Mine_07518,13.020881,77.125474,1198.15,35.81,60.19,12.94,synthetic_srtm
7519,Mine_07519,11.830539,78.169288,720.45,17.15,293.81,5.92,synthetic_srtm
7520,Mine_07520,8.305504,77.331505,390.96,6.15,10.66,5.4,synthetic_srtm
7521,Mine_07521,9.915191,80.460713,844.68,9.59,16.72,3.26,synthetic_srtm
7522,Mine_07522,9.325996,78.262939,608.92,20.16,55.67,6.34,synthetic_srtm
7523,Mine_07523,12.912099,78.160162,605.26,20.3,234.22,9.69,synthetic_srtm
7524,Mine_07524,8.097563,80.220285,204.34,6.86,255.94,4.24,synthetic_srtm
7525,Mine_07525,9.299671,79.298821,625.33,14.63,297.28,6.24,synthetic_srtm
7526,Mine_07526,9.121024,79.742598,821.44,16.14,204.7,6.29,synthetic_srtm
7527,Mine_07527,10.429492,77.124507,817.05,9.29,214.93,7.54,synthetic_srtm
7528,Mine_07528,8.826738,79.622202,682.92,7.41,255.34,4.04,synthetic_srtm
7529,Mine_07529,9.218535,76.611971,1060.19,29.31,77.94,12.03,synthetic_srtm
7530,Mine_07530,12.731446,76.438629,1205.32,28.48,39.0,12.76,synthetic_srtm
7531,Mine_07531,9.201735,76.288581,657.38,12.93,48.68,5.88,synthetic_srtm
7532,Mine_07532,8.233762,77.168044,283.1,13.62,65.75,6.95,synthetic_srtm
7533,Mine_07533,11.810762,79.458809,643.45,6.71,99.99,5.93,synthetic_srtm
7534,Mine_07534,10.505572,77.722197,251.38,2.3,254.25,1.61,synthetic_srtm
7535,Mine_07535,9.085144,78.015546,705.21,13.72,238.79,7.0,synthetic_srtm
7536,Mine_07536,10.831479,79.061641,420.65,3.1,321.55,1.43,synthetic_srtm
7537,Mine_07537,11.61025,76.51288,645.14,23.39,172.63,9.27,synthetic_srtm
7538,Mine_07538,12.949436,79.164207,441.1,1.39,31.58,4.58,synthetic_srtm
7539,Mine_07539,9.639957,77.004426,814.2,23.81,250.83,11.07,synthetic_srtm
7540,Mine_07540,12.585591,79.916315,635.32,20.33,340.0,9.78,synthetic_srtm
7541,Mine_07541,9.528609,78.250177,265.51,7.47,50.89,3.05,synthetic_srtm
7542,Mine_07542,11.752344,77.105474,1601.34,39.47,359.05,11.92,synthetic_srtm
7543,Mine_07543,11.285455,76.018357,551.45,23.47,185.89,12.0,synthetic_srtm
7544,Mine_07544,13.128937,79.505577,777.73,21.19,239.66,7.11,synthetic_srtm
7545,Mine_07545,9.848007,77.855445,787.51,14.34,257.82,8.72,synthetic_srtm
7546,Mine_07546,10.589888,79.381903,911.41,20.17,126.68,10.64,synthetic_srtm
7547,Mine_07547,13.348483,78.386999,994.99,16.85,341.36,5.65,synthetic_srtm
7548,Mine_07548,13.079326,79.922453,602.6,6.59,215.12,3.1,synthetic_srtm
7549,Mine_07549,11.03773,79.476645,461.77,8.87,210.72,2.9,synthetic_srtm
7550,Mine_07550,12.891554,78.233734,837.34,19.03,211.0,5.9,synthetic_srtm
7551,Mine_07551,11.540147,78.292615,294.74,9.69,103.12,7.55,synthetic_srtm
7552,Mine_07552,8.30455,78.800569,934.35,6.49,26.97,4.41,synthetic_srtm
7553,Mine_07553,10.608972,77.455453,343.41,2.83,242.6,1.02,synthetic_srtm
7554,Mine_07554,8.277098,77.722296,639.65,23.66,3.96,11.52,synthetic_srtm
7555,Mine_07555,9.120093,77.090178,245.58,4.52,348.76,5.42,synthetic_srtm
7556,Mine_07556,9.698836,80.082834,586.92,19.62,38.93,10.49,synthetic_srtm
7557,Mine_07557,8.897243,77.925435,657.56,18.12,343.48,8.02,synthetic_srtm
7558,Mine_07558,11.719024,76.54513,1541.24,40.63,314.34,12.62,synthetic_srtm
7559,Mine_07559,11.561638,80.314941,822.27,18.23,17.52,7.4,synthetic_srtm
7560,Mine_07560,12.636306,76.395058,1403.58,15.74,288.49,7.95,synthetic_srtm
7561,Mine_07561,12.563761,80.243005,571.45,12.34,38.87,7.63,synthetic_srtm
7562,Mine_07562,11.977182,79.006271,887.0,24.67,104.12,9.34,synthetic_srtm
7563,Mine_07563,9.435884,78.873685,521.9,22.08,292.79,7.65,synthetic_srtm
7564,Mine_07564,8.593451,80.364691,967.12,8.87,52.09,4.28,synthetic_srtm
7565,Mine_07565,12.34765,76.545078,1247.45,25.44,73.32,12.33,synthetic_srtm
7566,Mine_07566,12.283334,76.024574,500.18,18.19,108.26,10.16,synthetic_srtm
7567,Mine_07567,11.44785,77.500549,1224.97,29.61,296.14,13.54,synthetic_srtm
7568,Mine_07568,10.549393,80.243784,253.23,3.7,61.22,4.08,synthetic_srtm
7569,Mine_07569,12.717097,80.012948,762.57,19.02,221.26,8.97,synthetic_srtm
7570,Mine_07570,10.419447,79.563567,909.9,17.06,299.49,6.24,synthetic_srtm
7571,Mine_07571,9.198484,77.747664,996.18,14.71,130.65,6.74,synthetic_srtm
7572,Mine_07572,9.928652,76.064638,1524.23,30.48,352.78,9.83,synthetic_srtm
7573,Mine_07573,12.694083,78.194748,707.47,15.97,342.4,7.85,synthetic_srtm
7574,Mine_07574,11.816597,79.600237,309.03,8.76,47.59,6.17,synthetic_srtm
7575,Mine_07575,8.150609,80.401427,794.4,6.8,130.54,4.61,synthetic_srtm
7576,Mine_07576,8.951134,79.51055,213.33,12.46,172.92,7.84,synthetic_srtm
7577,Mine_07577,8.516555,76.962357,953.51,22.54,264.47,7.23,synthetic_srtm
7578,Mine_07578,9.295397,80.145737,578.71,13.2,174.0,4.08,synthetic_srtm
7579,Mine_07579,9.640942,79.248234,702.1,17.34,198.17,5.66,synthetic_srtm
7580,Mine_07580,13.233248,76.228901,1030.32,17.64,56.22,8.29,synthetic_srtm
7581,Mine_07581,11.308562,80.302454,545.93,9.78,321.36,3.32,synthetic_srtm
7582,Mine_07582,12.249868,79.190426,422.81,12.88,343.71,4.21,synthetic_srtm
7583,Mine_07583,11.757844,76.50445,1331.78,34.22,190.56,11.65,synthetic_srtm
7584,Mine_07584,12.816374,77.777042,1089.33,38.75,233.15,13.82,synthetic_srtm
7585,Mine_07585,13.025899,78.107156,523.87,9.84,132.61,7.62,synthetic_srtm
7586,Mine_07586,12.897243,76.219843,652.71,15.57,280.31,4.84,synthetic_srtm
7587,Mine_07587,9.592159,79.989187,909.27,7.83,354.34,4.72,synthetic_srtm
7588,Mine_07588,10.264604,80.073656,258.0,12.98,334.44,6.16,synthetic_srtm
7589,Mine_07589,9.277472,77.227952,832.2,17.67,263.31,8.55,synthetic_srtm
7590,Mine_07590,10.291121,79.634065,579.18,10.66,339.39,5.59,synthetic_srtm
7591,Mine_07591,9.279901,76.908864,709.75,13.03,269.14,6.41,synthetic_srtm
7592,Mine_07592,10.833938,79.722374,607.23,18.23,23.0,9.19,synthetic_srtm
7593,Mine_07593,9.375832,80.466836,439.61,1.11,48.55,1.91,synthetic_srtm
7594,Mine_07594,10.283485,79.645387,579.15,6.63,224.98,3.99,synthetic_srtm
7595,Mine_07595,11.078449,80.292298,686.42,10.81,217.96,6.93,synthetic_srtm
7596,Mine_07596,8.446687,79.343443,277.49,7.7,306.28,2.44,synthetic_srtm
7597,Mine_07597,8.33918,78.076575,428.85,5.2,204.03,2.64,synthetic_srtm
7598,Mine_07598,10.05698,76.372793,1375.41,18.53,0.64,7.05,synthetic_srtm
7599,Mine_07599,8.285417,77.223963,692.41,24.92,215.69,11.39,synthetic_srtm
7600,Mine_07600,10.86016,77.404699,664.71,12.08,296.27,6.28,synthetic_srtm
7601,Mine_07601,12.590041,78.064737,211.25,6.87,180.18,6.94,synthetic_srtm
7602,Mine_07602,11.824098,77.765315,1143.25,34.22,11.13,10.44,synthetic_srtm
7603,Mine_07603,8.481688,76.922136,1130.07,42.93,34.57,13.19,synthetic_srtm
7604,Mine_07604,8.472269,79.790547,864.84,13.08,245.56,4.98,synthetic_srtm
7605,Mine_07605,12.631083,79.804516,287.41,3.85,225.4,5.53,synthetic_srtm
7606,Mine_07606,11.16237,76.411426,1103.8,17.22,51.5,8.1,synthetic_srtm
7607,Mine_07607,12.821083,77.702263,1592.43,26.91,200.65,11.49,synthetic_srtm
7608,Mine_07608,11.266962,76.14569,1546.31,34.88,226.47,14.53,synthetic_srtm
7609,Mine_07609,9.491516,78.99693,543.33,11.07,28.8,4.12,synthetic_srtm
7610,Mine_07610,11.052572,76.027952,1037.96,37.31,97.91,11.69,synthetic_srtm
7611,Mine_07611,11.471776,79.528828,438.81,3.02,32.49,3.52,synthetic_srtm
7612,Mine_07612,8.469996,79.317878,906.55,16.65,161.63,8.02,synthetic_srtm
7613,Mine_07613,12.660062,80.435298,891.47,21.28,112.07,6.91,synthetic_srtm
7614,Mine_07614,9.733011,78.515233,384.84,14.87,323.01,5.06,synthetic_srtm
7615,Mine_07615,10.346829,77.230406,569.74,11.85,247.21,5.08,synthetic_srtm
7616,Mine_07616,12.977987,77.471148,1465.44,36.04,21.52,11.49,synthetic_srtm
7617,Mine_07617,8.542454,80.343919,289.7,14.45,357.86,4.68,synthetic_srtm
7618,Mine_07618,10.731117,77.959151,910.54,14.58,104.14,6.25,synthetic_srtm
7619,Mine_07619,13.455379,77.908226,1669.63,19.69,349.4,9.16,synthetic_srtm
7620,Mine_07620,10.997489,76.469233,1458.33,37.16,294.14,14.39,synthetic_srtm
7621,Mine_07621,10.08886,79.632787,278.11,5.88,338.06,2.32,synthetic_srtm
7622,Mine_07622,11.201881,77.59241,1735.46,21.16,13.02,9.13,synthetic_srtm
7623,Mine_07623,12.810457,77.388832,1576.32,29.53,218.04,12.85,synthetic_srtm
7624,Mine_07624,8.049915,78.979865,695.81,9.81,112.19,4.87,synthetic_srtm
7625,Mine_07625,12.200817,77.39292,1173.95,30.84,167.6,12.57,synthetic_srtm
7626,Mine_07626,8.101996,76.685233,1179.94,25.55,232.07,10.23,synthetic_srtm
7627,Mine_07627,12.152668,77.827474,1518.63,19.33,34.12,10.07,synthetic_srtm
7628,Mine_07628,8.475912,77.087638,366.06,10.25,108.59,7.85,synthetic_srtm
7629,Mine_07629,9.485816,78.974378,627.46,16.1,327.57,7.0,synthetic_srtm
7630,Mine_07630,11.791628,79.459667,933.29,8.78,109.47,5.48,synthetic_srtm
7631,Mine_07631,13.319122,76.107182,1019.65,38.73,55.42,16.61,synthetic_srtm
7632,Mine_07632,12.428728,79.700766,956.11,6.37,59.83,3.81,synthetic_srtm
7633,Mine_07633,13.105014,77.143923,1589.45,16.14,196.86,7.35,synthetic_srtm
7634,Mine_07634,10.216462,76.499837,1481.5,28.31,215.17,10.4,synthetic_srtm
7635,Mine_07635,8.971701,77.858335,908.57,19.55,267.52,7.95,synthetic_srtm
7636,Mine_07636,10.094412,78.210101,344.93,8.94,65.43,7.35,synthetic_srtm
7637,Mine_07637,12.838904,78.166032,366.9,0.5,13.71,2.52,synthetic_srtm
7638,Mine_07638,12.163449,80.256738,681.89,15.28,304.71,8.92,synthetic_srtm
7639,Mine_07639,11.961941,78.929391,538.79,21.38,221.74,8.27,synthetic_srtm
7640,Mine_07640,10.494041,78.935456,868.41,7.43,31.81,2.97,synthetic_srtm
7641,Mine_07641,9.660711,78.097222,262.35,1.79,214.59,2.64,synthetic_srtm
7642,Mine_07642,12.965095,79.894559,810.98,20.78,162.95,8.1,synthetic_srtm
7643,Mine_07643,9.605178,77.774948,465.73,1.69,262.21,1.88,synthetic_srtm
7644,Mine_07644,11.441803,78.244782,939.24,14.35,48.09,7.94,synthetic_srtm
7645,Mine_07645,11.15031,78.129393,895.28,17.09,38.41,7.84,synthetic_srtm
7646,Mine_07646,13.255376,79.607827,575.94,17.12,35.95,5.52,synthetic_srtm
7647,Mine_07647,11.527256,79.262614,617.31,23.03,313.71,9.71,synthetic_srtm
7648,Mine_07648,9.777206,80.052322,238.75,1.61,43.36,4.14,synthetic_srtm
7649,Mine_07649,9.777572,80.458403,919.93,19.62,253.69,8.57,synthetic_srtm
7650,Mine_07650,8.797686,77.752926,915.95,13.23,253.58,7.74,synthetic_srtm
7651,Mine_07651,10.901065,78.82687,961.74,20.16,243.35,9.21,synthetic_srtm
7652,Mine_07652,9.670924,79.404553,441.95,12.62,171.15,4.93,synthetic_srtm
7653,Mine_07653,12.924661,77.370543,1212.82,16.9,72.75,6.83,synthetic_srtm
7654,Mine_07654,11.177992,78.311867,500.3,24.33,257.86,9.43,synthetic_srtm
7655,Mine_07655,9.167204,79.978019,296.07,6.63,323.17,6.14,synthetic_srtm
7656,Mine_07656,8.288937,77.214846,259.67,6.78,132.37,5.63,synthetic_srtm
7657,Mine_07657,8.503415,77.33094,970.97,16.01,272.91,8.44,synthetic_srtm
7658,Mine_07658,9.355028,79.518146,847.8,12.96,50.09,4.73,synthetic_srtm
7659,Mine_07659,8.862471,76.461384,1338.98,33.42,357.12,11.51,synthetic_srtm
7660,Mine_07660,13.210114,78.155147,880.34,10.92,174.52,4.67,synthetic_srtm
7661,Mine_07661,9.338203,76.94137,1612.37,25.23,74.11,10.02,synthetic_srtm
7662,Mine_07662,11.276965,76.044419,824.49,10.4,44.75,5.7,synthetic_srtm
7663,Mine_07663,11.556752,80.273681,710.38,11.56,190.13,6.2,synthetic_srtm
7664,Mine_07664,10.477287,78.7917,671.31,5.65,193.98,6.12,synthetic_srtm
7665,Mine_07665,12.094437,77.073808,1758.12,28.66,300.28,8.93,synthetic_srtm
7666,Mine_07666,9.106661,77.313967,242.11,5.4,84.53,1.83,synthetic_srtm
7667,Mine_07667,10.253733,78.511117,902.69,7.41,303.1,3.2,synthetic_srtm
7668,Mine_07668,13.489044,78.679494,863.62,11.08,28.73,7.4,synthetic_srtm
7669,Mine_07669,10.442635,76.883462,1304.91,29.61,100.7,11.52,synthetic_srtm
7670,Mine_07670,9.238033,77.892049,461.71,14.58,182.42,6.63,synthetic_srtm
7671,Mine_07671,12.262823,77.565171,1271.27,33.57,163.03,13.02,synthetic_srtm
7672,Mine_07672,13.049697,79.034824,454.82,11.6,142.03,4.05,synthetic_srtm
7673,Mine_07673,12.574796,79.886463,814.15,7.86,174.14,6.61,synthetic_srtm
7674,Mine_07674,8.61183,77.4747,244.0,9.93,279.36,4.98,synthetic_srtm
7675,Mine_07675,11.717388,76.436163,1477.83,27.38,55.91,8.35,synthetic_srtm
7676,Mine_07676,11.555605,76.580655,956.65,10.27,115.12,6.46,synthetic_srtm
7677,Mine_07677,13.250444,78.28892,770.93,9.59,19.16,7.53,synthetic_srtm
7678,Mine_07678,12.688557,76.607979,873.62,8.43,218.65,6.88,synthetic_srtm
7679,Mine_07679,8.827731,76.978675,1441.85,38.76,39.48,13.16,synthetic_srtm
7680,Mine_07680,12.460348,77.179288,2164.58,18.15,16.66,7.44,synthetic_srtm
7681,Mine_07681,12.89858,78.967801,268.03,13.15,179.09,5.6,synthetic_srtm
7682,Mine_07682,10.252031,76.390349,561.9,13.22,15.83,5.72,synthetic_srtm
7683,Mine_07683,8.897069,77.518658,830.39,21.51,27.51,9.99,synthetic_srtm
7684,Mine_07684,8.2888,79.502994,300.32,4.36,6.06,2.91,synthetic_srtm
7685,Mine_07685,12.803234,76.793343,1362.02,40.87,71.23,15.09,synthetic_srtm
7686,Mine_07686,9.486982,78.001208,448.02,7.29,228.18,5.59,synthetic_srtm
7687,Mine_07687,12.172209,76.596781,836.38,24.53,70.75,8.43,synthetic_srtm
7688,Mine_07688,12.537603,77.13997,1610.05,27.31,8.71,8.24,synthetic_srtm
7689,Mine_07689,11.530092,76.740232,768.63,16.75,61.53,5.64,synthetic_srtm
7690,Mine_07690,9.115098,76.672068,1281.99,28.04,309.75,9.74,synthetic_srtm
7691,Mine_07691,11.480986,78.258008,450.88,2.33,18.14,1.45,synthetic_srtm
7692,Mine_07692,11.662324,79.751249,763.23,12.72,195.37,5.76,synthetic_srtm
7693,Mine_07693,8.296163,77.253309,996.33,13.64,181.27,7.74,synthetic_srtm
7694,Mine_07694,11.358314,77.494969,2231.19,23.28,220.18,11.41,synthetic_srtm
7695,Mine_07695,10.810776,77.695173,797.57,12.65,348.62,5.37,synthetic_srtm
7696,Mine_07696,9.378883,78.004063,904.78,18.38,174.26,6.5,synthetic_srtm
7697,Mine_07697,12.91428,76.30213,1050.15,27.26,204.15,9.86,synthetic_srtm
7698,Mine_07698,10.750881,79.126973,998.51,23.18,209.4,7.81,synthetic_srtm
7699,Mine_07699,11.813711,80.123471,274.38,6.4,63.37,4.69,synthetic_srtm
7700,Mine_07700,8.872239,79.666724,742.71,13.91,70.41,6.39,synthetic_srtm
7701,Mine_07701,12.194775,76.553758,746.19,24.79,320.53,11.46,synthetic_srtm
7702,Mine_07702,13.162578,77.479809,2374.16,27.74,274.97,12.97,synthetic_srtm
7703,Mine_07703,10.368549,77.565748,342.29,12.7,42.22,4.01,synthetic_srtm
7704,Mine_07704,13.1481,78.453227,801.07,12.06,193.6,6.61,synthetic_srtm
7705,Mine_07705,12.848599,79.287753,368.49,5.76,228.76,4.52,synthetic_srtm
7706,Mine_07706,10.153515,77.737956,288.09,5.25,265.3,4.8,synthetic_srtm
7707,Mine_07707,13.127231,78.025456,760.38,5.18,339.85,3.44,synthetic_srtm
7708,Mine_07708,10.487787,76.859012,1255.46,40.35,192.88,12.53,synthetic_srtm
7709,Mine_07709,8.887251,78.189799,449.56,11.51,229.62,4.33,synthetic_srtm
7710,Mine_07710,8.742591,79.720423,533.43,9.82,45.73,5.65,synthetic_srtm
7711,Mine_07711,10.400263,77.596603,752.84,10.89,29.7,7.86,synthetic_srtm
7712,Mine_07712,12.975443,79.563092,265.68,6.27,67.87,4.3,synthetic_srtm
7713,Mine_07713,10.316442,77.997387,572.96,6.47,198.12,5.32,synthetic_srtm
7714,Mine_07714,8.189748,79.684791,532.47,21.08,288.48,7.88,synthetic_srtm
7715,Mine_07715,8.969648,79.146511,944.01,12.59,196.99,5.68,synthetic_srtm
7716,Mine_07716,12.989772,76.961846,1420.16,15.65,295.46,4.85,synthetic_srtm
7717,Mine_07717,9.031822,76.917833,1205.07,23.03,63.36,9.4,synthetic_srtm
7718,Mine_07718,8.848457,76.526396,1285.13,41.92,265.3,17.02,synthetic_srtm
7719,Mine_07719,9.178194,76.784817,1407.9,27.92,240.19,9.64,synthetic_srtm
7720,Mine_07720,8.346659,80.12396,718.12,6.71,28.3,4.84,synthetic_srtm
7721,Mine_07721,12.382965,76.213186,723.28,15.25,284.76,5.97,synthetic_srtm
7722,Mine_07722,8.832116,77.766391,544.21,16.62,11.33,5.73,synthetic_srtm
7723,Mine_07723,10.61635,77.424419,832.43,18.33,56.78,7.41,synthetic_srtm
7724,Mine_07724,11.487659,79.990252,210.7,8.65,286.48,3.24,synthetic_srtm
7725,Mine_07725,13.399725,76.265696,1380.32,34.38,7.11,15.13,synthetic_srtm
7726,Mine_07726,8.992948,78.136407,270.53,2.96,54.42,4.3,synthetic_srtm
7727,Mine_07727,13.150375,78.004035,811.02,18.7,67.94,9.08,synthetic_srtm
7728,Mine_07728,12.629576,76.826827,841.47,17.45,221.2,6.57,synthetic_srtm
7729,Mine_07729,11.535748,78.340237,481.52,12.34,315.63,5.95,synthetic_srtm
7730,Mine_07730,9.438511,76.762831,925.85,20.63,145.38,8.6,synthetic_srtm
7731,Mine_07731,12.919958,78.284314,881.67,11.07,242.85,5.69,synthetic_srtm
7732,Mine_07732,8.949301,79.547593,750.32,21.37,133.11,11.38,synthetic_srtm
7733,Mine_07733,13.186837,78.055052,790.34,24.0,50.99,9.93,synthetic_srtm
7734,Mine_07734,11.870009,76.557862,1180.7,19.28,20.15,10.09,synthetic_srtm
7735,Mine_07735,12.60667,76.2535,611.31,19.5,307.87,10.15,synthetic_srtm
7736,Mine_07736,11.585991,78.692704,812.11,21.12,336.28,11.24,synthetic_srtm
7737,Mine_07737,9.828269,78.125133,965.86,18.7,350.73,6.17,synthetic_srtm
7738,Mine_07738,9.060178,78.415518,563.22,10.7,341.14,7.37,synthetic_srtm
7739,Mine_07739,12.464793,77.262286,2105.59,43.1,151.98,14.12,synthetic_srtm
7740,Mine_07740,13.309165,78.470297,884.58,17.58,165.0,9.86,synthetic_srtm
7741,Mine_07741,10.69458,77.190814,675.47,11.2,164.79,4.37,synthetic_srtm
7742,Mine_07742,13.337913,77.920258,1750.92,20.2,172.33,9.62,synthetic_srtm
7743,Mine_07743,8.981396,76.236047,1332.36,38.43,237.51,12.31,synthetic_srtm
7744,Mine_07744,12.273006,79.797999,880.56,23.72,31.63,11.98,synthetic_srtm
7745,Mine_07745,12.192316,79.098875,311.91,2.35,103.71,1.86,synthetic_srtm
7746,Mine_07746,13.478688,77.519024,1805.83,41.53,86.12,16.38,synthetic_srtm
7747,Mine_07747,10.929813,76.431107,964.85,18.02,295.51,5.68,synthetic_srtm
7748,Mine_07748,9.179941,80.370121,973.75,18.92,110.32,9.79,synthetic_srtm
7749,Mine_07749,13.448953,76.310011,1210.48,26.84,305.4,13.04,synthetic_srtm
7750,Mine_07750,13.142674,78.654362,211.89,1.79,70.13,2.01,synthetic_srtm
7751,Mine_07751,12.556615,77.938732,1660.17,15.74,212.34,5.61,synthetic_srtm
7752,Mine_07752,10.734767,77.846811,649.07,6.89,53.77,4.41,synthetic_srtm
7753,Mine_07753,11.537842,79.713642,899.19,18.02,243.49,9.36,synthetic_srtm
7754,Mine_07754,8.239204,79.558976,617.3,7.75,31.34,6.68,synthetic_srtm
7755,Mine_07755,10.446648,80.265686,409.42,2.91,11.73,0.95,synthetic_srtm
7756,Mine_07756,9.952166,78.679136,271.75,8.8,353.72,6.16,synthetic_srtm
7757,Mine_07757,12.970328,78.326573,842.14,10.89,274.13,3.5,synthetic_srtm
7758,Mine_07758,11.186716,77.68394,1421.78,17.32,354.22,5.41,synthetic_srtm
7759,Mine_07759,12.957102,77.261688,1643.18,24.23,41.63,7.67,synthetic_srtm
7760,Mine_07760,8.385291,78.797067,219.88,8.03,48.12,4.62,synthetic_srtm
7761,Mine_07761,10.396726,78.460101,748.34,12.66,73.3,5.91,synthetic_srtm
7762,Mine_07762,12.360085,80.151504,272.34,10.57,342.46,4.38,synthetic_srtm
7763,Mine_07763,10.91008,79.90922,666.32,10.87,6.05,4.54,synthetic_srtm
7764,Mine_07764,10.08436,77.297829,256.29,13.64,325.66,7.26,synthetic_srtm
7765,Mine_07765,12.947135,76.389154,1480.75,29.58,115.78,10.56,synthetic_srtm
7766,Mine_07766,9.802201,78.233053,488.54,10.1,205.03,3.81,synthetic_srtm
7767,Mine_07767,12.670928,77.870804,1205.79,26.01,338.83,12.39,synthetic_srtm
7768,Mine_07768,8.862373,79.55607,842.58,23.48,2.62,7.35,synthetic_srtm
7769,Mine_07769,13.435255,77.681609,1566.18,29.25,340.76,8.82,synthetic_srtm
7770,Mine_07770,8.054637,78.940567,668.32,19.24,137.76,6.95,synthetic_srtm
7771,Mine_07771,9.318255,79.602089,314.78,10.75,230.95,4.16,synthetic_srtm
7772,Mine_07772,10.781557,80.040377,323.93,7.18,117.99,2.92,synthetic_srtm
7773,Mine_07773,13.092899,78.258726,868.99,18.14,158.67,7.88,synthetic_srtm
7774,Mine_07774,10.488184,76.587481,1051.14,26.85,66.36,12.71,synthetic_srtm
7775,Mine_07775,13.083796,77.213577,1135.04,38.34,102.9,11.84,synthetic_srtm
7776,Mine_07776,10.804898,77.071355,780.5,19.37,212.79,7.53,synthetic_srtm
7777,Mine_07777,10.622906,76.140571,850.56,17.01,335.79,9.16,synthetic_srtm
7778,Mine_07778,9.525328,76.74901,1514.75,32.35,0.34,12.03,synthetic_srtm
7779,Mine_07779,9.379196,77.184106,784.8,24.41,45.47,9.41,synthetic_srtm
7780,Mine_07780,8.00751,76.392122,1171.5,17.81,93.18,7.95,synthetic_srtm
7781,Mine_07781,9.658632,80.006275,372.5,13.44,330.14,8.32,synthetic_srtm
7782,Mine_07782,11.364789,76.242872,632.2,21.79,137.41,8.85,synthetic_srtm
7783,Mine_07783,12.389105,78.430174,947.93,9.38,225.35,3.45,synthetic_srtm
7784,Mine_07784,13.217643,76.703009,1376.54,31.19,109.84,13.53,synthetic_srtm
7785,Mine_07785,9.431422,76.392447,663.47,22.04,145.58,6.85,synthetic_srtm
7786,Mine_07786,9.230056,79.015559,998.59,17.27,219.08,5.86,synthetic_srtm
7787,Mine_07787,10.532536,76.162737,1149.42,41.05,177.46,15.37,synthetic_srtm
7788,Mine_07788,11.232001,78.066663,852.89,24.1,222.81,9.51,synthetic_srtm
7789,Mine_07789,8.9941,78.762907,201.4,12.12,23.34,6.63,synthetic_srtm
7790,Mine_07790,13.344492,79.474152,546.14,9.06,0.87,5.56,synthetic_srtm
7791,Mine_07791,10.269674,76.895808,965.18,19.5,233.63,9.14,synthetic_srtm
7792,Mine_07792,8.583453,78.358995,771.68,12.13,59.43,5.6,synthetic_srtm
7793,Mine_07793,11.374581,78.145221,446.57,14.37,254.17,6.09,synthetic_srtm
7794,Mine_07794,12.945523,79.262698,897.75,12.43,12.26,4.1,synthetic_srtm
7795,Mine_07795,11.315465,78.442944,238.36,10.8,120.58,4.15,synthetic_srtm
7796,Mine_07796,12.142369,76.793947,762.31,12.77,100.17,3.94,synthetic_srtm
7797,Mine_07797,13.129886,76.346614,697.28,23.49,21.31,7.38,synthetic_srtm
7798,Mine_07798,11.72492,80.488392,816.81,8.93,236.45,6.38,synthetic_srtm
7799,Mine_07799,12.179163,77.441701,1152.79,24.4,354.04,12.03,synthetic_srtm
7800,Mine_07800,8.358858,76.177782,532.48,9.01,61.55,4.29,synthetic_srtm
7801,Mine_07801,13.200732,77.767251,1274.51,34.69,357.25,13.72,synthetic_srtm
7802,Mine_07802,11.10829,76.483554,679.94,10.68,188.15,6.16,synthetic_srtm
7803,Mine_07803,12.693557,78.476028,426.31,7.85,120.79,6.29,synthetic_srtm
7804,Mine_07804,12.198502,78.294538,227.59,3.52,130.67,5.92,synthetic_srtm
7805,Mine_07805,12.797036,77.815422,1150.85,37.72,71.82,15.94,synthetic_srtm
7806,Mine_07806,8.400408,79.469094,283.6,14.51,94.04,9.26,synthetic_srtm
7807,Mine_07807,8.598082,77.447284,896.33,7.36,115.06,4.08,synthetic_srtm
