mine_id,mine_name,latitude,longitude,date,avg_temp_c,max_temp_c,min_temp_c,data_source
9689,Mine_09689,11.875756,76.796742,2025-02,16.47,22.12,10.81,synthetic_era5
9689,Mine_09689,11.875756,76.796742,2025-03,31.88,38.1,25.66,synthetic_era5
9689,Mine_09689,11.875756,76.796742,2025-04,30.4,35.97,24.83,synthetic_era5
9689,Mine_09689,11.875756,76.796742,2025-05,31.0,38.76,23.25,synthetic_era5
9689,Mine_09689,11.875756,76.796742,2025-06,22.25,28.54,15.95,synthetic_era5
9689,Mine_09689,11.875756,76.796742,2025-07,22.89,27.89,17.9,synthetic_era5
9689,Mine_09689,11.875756,76.796742,2025-08,24.24,31.14,17.34,synthetic_era5
9689,Mine_09689,11.875756,76.796742,2025-09,22.11,29.07,15.16,synthetic_era5
9689,Mine_09689,11.875756,76.796742,2025-10,23.56,30.06,17.07,synthetic_era5
9690,Mine_09690,10.467188,79.121532,2024-11,22.95,28.02,17.89,synthetic_era5
9690,Mine_09690,10.467188,79.121532,2024-12,17.85,24.86,10.84,synthetic_era5
9690,Mine_09690,10.467188,79.121532,2025-01,18.63,23.72,13.53,synthetic_era5
9690,Mine_09690,10.467188,79.121532,2025-02,18.9,24.75,13.05,synthetic_era5
9690,Mine_09690,10.467188,79.121532,2025-03,32.31,38.2,26.42,synthetic_era5
9690,Mine_09690,10.467188,79.121532,2025-04,29.35,35.95,22.75,synthetic_era5
9690,Mine_09690,10.467188,79.121532,2025-05,29.32,34.26,24.38,synthetic_era5
9690,Mine_09690,10.467188,79.121532,2025-06,26.12,33.41,18.83,synthetic_era5
9690,Mine_09690,10.467188,79.121532,2025-07,25.79,31.31,20.27,synthetic_era5
9690,Mine_09690,10.467188,79.121532,2025-08,24.66,28.94,20.39,synthetic_era5
9690,Mine_09690,10.467188,79.121532,2025-09,25.01,32.4,17.63,synthetic_era5
9690,Mine_09690,10.467188,79.121532,2025-10,26.47,32.88,20.05,synthetic_era5
9691,Mine_09691,11.284124,77.688257,2024-11,23.72,31.27,16.16,synthetic_era5
9691,Mine_09691,11.284124,77.688257,2024-12,17.15,21.76,12.53,synthetic_era5
9691,Mine_09691,11.284124,77.688257,2025-01,17.6,26.33,8.87,synthetic_era5
9691,Mine_09691,11.284124,77.688257,2025-02,16.3,24.09,8.52,synthetic_era5
9691,Mine_09691,11.284124,77.688257,2025-03,27.94,33.69,22.19,synthetic_era5
9691,Mine_09691,11.284124,77.688257,2025-04,31.02,38.85,23.2,synthetic_era5
9691,Mine_09691,11.284124,77.688257,2025-05,28.78,35.63,21.93,synthetic_era5
9691,Mine_09691,11.284124,77.688257,2025-06,24.57,32.19,16.95,synthetic_era5
9691,Mine_09691,11.284124,77.688257,2025-07,24.55,28.75,20.35,synthetic_era5
9691,Mine_09691,11.284124,77.688257,2025-08,24.42,29.34,19.5,synthetic_era5
9691,Mine_09691,11.284124,77.688257,2025-09,23.96,29.73,18.18,synthetic_era5
9691,Mine_09691,11.284124,77.688257,2025-10,22.79,30.12,15.46,synthetic_era5
9692,Mine_09692,9.725731,79.210836,2024-11,22.75,28.67,16.84,synthetic_era5
9692,Mine_09692,9.725731,79.210836,2024-12,19.27,24.64,13.9,synthetic_era5
9692,Mine_09692,9.725731,79.210836,2025-01,16.74,21.82,11.66,synthetic_era5
9692,Mine_09692,9.725731,79.210836,2025-02,18.55,24.19,12.91,synthetic_era5
9692,Mine_09692,9.725731,79.210836,2025-03,29.88,36.93,22.83,synthetic_era5
9692,Mine_09692,9.725731,79.210836,2025-04,32.72,38.79,26.65,synthetic_era5
9692,Mine_09692,9.725731,79.210836,2025-05,30.25,34.43,26.07,synthetic_era5
9692,Mine_09692,9.725731,79.210836,2025-06,24.57,30.09,19.04,synthetic_era5
9692,Mine_09692,9.725731,79.210836,2025-07,24.4,32.55,16.26,synthetic_era5
9692,Mine_09692,9.725731,79.210836,2025-08,25.7,34.08,17.32,synthetic_era5
9692,Mine_09692,9.725731,79.210836,2025-09,23.57,28.28,18.85,synthetic_era5
9692,Mine_09692,9.725731,79.210836,2025-10,23.75,29.76,17.74,synthetic_era5
9693,Mine_09693,8.051811,78.519559,2024-11,25.14,32.33,17.95,synthetic_era5
9693,Mine_09693,8.051811,78.519559,2024-12,18.46,26.26,10.66,synthetic_era5
9693,Mine_09693,8.051811,78.519559,2025-01,21.02,27.17,14.87,synthetic_era5
9693,Mine_09693,8.051811,78.519559,2025-02,18.18,25.17,11.2,synthetic_era5
9693,Mine_09693,8.051811,78.519559,2025-03,31.72,39.1,24.34,synthetic_era5
9693,Mine_09693,8.051811,78.519559,2025-04,29.63,35.83,23.44,synthetic_era5
9693,Mine_09693,8.051811,78.519559,2025-05,31.95,36.1,27.8,synthetic_era5
9693,Mine_09693,8.051811,78.519559,2025-06,26.26,33.08,19.44,synthetic_era5
9693,Mine_09693,8.051811,78.519559,2025-07,24.45,31.28,17.62,synthetic_era5
9693,Mine_09693,8.051811,78.519559,2025-08,25.91,31.17,20.65,synthetic_era5
9693,Mine_09693,8.051811,78.519559,2025-09,25.89,31.36,20.41,synthetic_era5
9693,Mine_09693,8.051811,78.519559,2025-10,25.13,30.34,19.92,synthetic_era5
9694,Mine_09694,8.215933,78.324015,2024-11,24.39,31.35,17.43,synthetic_era5
9694,Mine_09694,8.215933,78.324015,2024-12,16.7,23.29,10.1,synthetic_era5
9694,Mine_09694,8.215933,78.324015,2025-01,17.05,22.63,11.46,synthetic_era5
9694,Mine_09694,8.215933,78.324015,2025-02,20.54,26.82,14.26,synthetic_era5
9694,Mine_09694,8.215933,78.324015,2025-03,32.12,38.36,25.88,synthetic_era5
9694,Mine_09694,8.215933,78.324015,2025-04,29.78,35.28,24.27,synthetic_era5
9694,Mine_09694,8.215933,78.324015,2025-05,31.39,37.44,25.35,synthetic_era5
9694,Mine_09694,8.215933,78.324015,2025-06,24.82,30.47,19.16,synthetic_era5
9694,Mine_09694,8.215933,78.324015,2025-07,23.86,29.3,18.43,synthetic_era5
9694,Mine_09694,8.215933,78.324015,2025-08,25.17,33.01,17.33,synthetic_era5
9694,Mine_09694,8.215933,78.324015,2025-09,25.93,30.29,21.56,synthetic_era5
9694,Mine_09694,8.215933,78.324015,2025-10,26.2,32.52,19.88,synthetic_era5
9695,Mine_09695,13.228635,80.038795,2024-11,22.56,26.93,18.18,synthetic_era5
9695,Mine_09695,13.228635,80.038795,2024-12,15.59,20.0,11.18,synthetic_era5
9695,Mine_09695,13.228635,80.038795,2025-01,17.0,25.34,8.66,synthetic_era5
9695,Mine_09695,13.228635,80.038795,2025-02,16.46,22.97,9.96,synthetic_era5
9695,Mine_09695,13.228635,80.038795,2025-03,28.05,32.78,23.32,synthetic_era5
9695,Mine_09695,13.228635,80.038795,2025-04,28.98,33.67,24.29,synthetic_era5
9695,Mine_09695,13.228635,80.038795,2025-05,27.41,33.34,21.47,synthetic_era5
9695,Mine_09695,13.228635,80.038795,2025-06,25.81,32.33,19.28,synthetic_era5
9695,Mine_09695,13.228635,80.038795,2025-07,25.5,31.87,19.13,synthetic_era5
9695,Mine_09695,13.228635,80.038795,2025-08,22.62,28.66,16.58,synthetic_era5
9695,Mine_09695,13.228635,80.038795,2025-09,22.8,27.72,17.88,synthetic_era5
9695,Mine_09695,13.228635,80.038795,2025-10,22.11,26.55,17.67,synthetic_era5
9696,Mine_09696,8.039373,76.485248,2024-11,26.35,32.28,20.43,synthetic_era5
9696,Mine_09696,8.039373,76.485248,2024-12,18.39,22.77,14.01,synthetic_era5
9696,Mine_09696,8.039373,76.485248,2025-01,18.6,23.19,14.01,synthetic_era5
9696,Mine_09696,8.039373,76.485248,2025-02,17.28,24.23,10.33,synthetic_era5
9696,Mine_09696,8.039373,76.485248,2025-03,33.16,39.33,27.0,synthetic_era5
9696,Mine_09696,8.039373,76.485248,2025-04,32.33,36.97,27.69,synthetic_era5
9696,Mine_09696,8.039373,76.485248,2025-05,32.28,36.88,27.69,synthetic_era5
9696,Mine_09696,8.039373,76.485248,2025-06,25.84,34.44,17.24,synthetic_era5
9696,Mine_09696,8.039373,76.485248,2025-07,26.28,32.02,20.54,synthetic_era5
9696,Mine_09696,8.039373,76.485248,2025-08,27.18,33.23,21.14,synthetic_era5
9696,Mine_09696,8.039373,76.485248,2025-09,27.96,34.58,21.35,synthetic_era5
9696,Mine_09696,8.039373,76.485248,2025-10,26.81,32.13,21.49,synthetic_era5
9697,Mine_09697,11.190095,77.581345,2024-11,24.7,32.68,16.72,synthetic_era5
9697,Mine_09697,11.190095,77.581345,2024-12,17.28,24.81,9.75,synthetic_era5
9697,Mine_09697,11.190095,77.581345,2025-01,17.65,25.55,9.75,synthetic_era5
9697,Mine_09697,11.190095,77.581345,2025-02,17.81,23.28,12.33,synthetic_era5
9697,Mine_09697,11.190095,77.581345,2025-03,27.6,33.52,21.67,synthetic_era5
9697,Mine_09697,11.190095,77.581345,2025-04,31.8,38.57,25.02,synthetic_era5
9697,Mine_09697,11.190095,77.581345,2025-05,27.94,34.23,21.66,synthetic_era5
9697,Mine_09697,11.190095,77.581345,2025-06,24.13,31.07,17.19,synthetic_era5
9697,Mine_09697,11.190095,77.581345,2025-07,22.29,28.34,16.25,synthetic_era5
9697,Mine_09697,11.190095,77.581345,2025-08,22.08,28.36,15.81,synthetic_era5
9697,Mine_09697,11.190095,77.581345,2025-09,26.4,33.17,19.64,synthetic_era5
9697,Mine_09697,11.190095,77.581345,2025-10,22.47,28.48,16.46,synthetic_era5
9698,Mine_09698,9.562961,79.771119,2024-11,27.07,33.33,20.81,synthetic_era5
9698,Mine_09698,9.562961,79.771119,2024-12,15.82,21.63,10.0,synthetic_era5
9698,Mine_09698,9.562961,79.771119,2025-01,17.77,24.26,11.28,synthetic_era5
9698,Mine_09698,9.562961,79.771119,2025-02,18.01,26.44,9.57,synthetic_era5
9698,Mine_09698,9.562961,79.771119,2025-03,32.28,39.22,25.34,synthetic_era5
9698,Mine_09698,9.562961,79.771119,2025-04,32.6,38.24,26.96,synthetic_era5
9698,Mine_09698,9.562961,79.771119,2025-05,30.49,36.11,24.87,synthetic_era5
9698,Mine_09698,9.562961,79.771119,2025-06,24.73,30.24,19.22,synthetic_era5
9698,Mine_09698,9.562961,79.771119,2025-07,24.05,28.52,19.57,synthetic_era5
9698,Mine_09698,9.562961,79.771119,2025-08,24.65,30.27,19.04,synthetic_era5
9698,Mine_09698,9.562961,79.771119,2025-09,24.91,31.77,18.05,synthetic_era5
9698,Mine_09698,9.562961,79.771119,2025-10,26.52,31.86,21.17,synthetic_era5
9699,Mine_09699,12.76422,77.724333,2024-11,22.13,27.56,16.7,synthetic_era5
9699,Mine_09699,12.76422,77.724333,2024-12,16.72,20.85,12.6,synthetic_era5
9699,Mine_09699,12.76422,77.724333,2025-01,18.58,24.9,12.25,synthetic_era5
9699,Mine_09699,12.76422,77.724333,2025-02,16.11,23.52,8.69,synthetic_era5
9699,Mine_09699,12.76422,77.724333,2025-03,29.47,36.96,21.98,synthetic_era5
9699,Mine_09699,12.76422,77.724333,2025-04,30.48,35.99,24.97,synthetic_era5
9699,Mine_09699,12.76422,77.724333,2025-05,30.12,34.74,25.49,synthetic_era5
9699,Mine_09699,12.76422,77.724333,2025-06,23.69,29.48,17.91,synthetic_era5
9699,Mine_09699,12.76422,77.724333,2025-07,23.23,30.95,15.51,synthetic_era5
9699,Mine_09699,12.76422,77.724333,2025-08,22.54,27.25,17.84,synthetic_era5
9699,Mine_09699,12.76422,77.724333,2025-09,21.37,28.0,14.75,synthetic_era5
9699,Mine_09699,12.76422,77.724333,2025-10,20.95,26.7,15.2,synthetic_era5
9700,Mine_09700,11.716442,77.11856,2024-11,23.92,30.7,17.14,synthetic_era5
9700,Mine_09700,11.716442,77.11856,2024-12,15.01,21.34,8.68,synthetic_era5
9700,Mine_09700,11.716442,77.11856,2025-01,17.21,23.23,11.2,synthetic_era5
9700,Mine_09700,11.716442,77.11856,2025-02,15.97,23.74,8.2,synthetic_era5
9700,Mine_09700,11.716442,77.11856,2025-03,30.07,36.22,23.92,synthetic_era5
9700,Mine_09700,11.716442,77.11856,2025-04,30.8,37.65,23.95,synthetic_era5
9700,Mine_09700,11.716442,77.11856,2025-05,32.45,38.83,26.07,synthetic_era5
9700,Mine_09700,11.716442,77.11856,2025-06,25.88,32.67,19.09,synthetic_era5
9700,Mine_09700,11.716442,77.11856,2025-07,24.28,32.44,16.12,synthetic_era5
9700,Mine_09700,11.716442,77.11856,2025-08,24.28,32.46,16.11,synthetic_era5
9700,Mine_09700,11.716442,77.11856,2025-09,22.27,29.03,15.52,synthetic_era5
9700,Mine_09700,11.716442,77.11856,2025-10,26.05,32.06,20.04,synthetic_era5
9701,Mine_09701,12.698624,79.4064,2024-11,24.46,29.47,19.44,synthetic_era5
9701,Mine_09701,12.698624,79.4064,2024-12,15.37,21.79,8.94,synthetic_era5
9701,Mine_09701,12.698624,79.4064,2025-01,17.82,23.49,12.15,synthetic_era5
9701,Mine_09701,12.698624,79.4064,2025-02,15.2,22.06,8.34,synthetic_era5
9701,Mine_09701,12.698624,79.4064,2025-03,31.32,37.93,24.71,synthetic_era5
9701,Mine_09701,12.698624,79.4064,2025-04,29.43,34.21,24.65,synthetic_era5
9701,Mine_09701,12.698624,79.4064,2025-05,28.39,33.03,23.76,synthetic_era5
9701,Mine_09701,12.698624,79.4064,2025-06,22.2,27.48,16.91,synthetic_era5
9701,Mine_09701,12.698624,79.4064,2025-07,23.21,27.53,18.9,synthetic_era5
9701,Mine_09701,12.698624,79.4064,2025-08,22.13,26.92,17.34,synthetic_era5
9701,Mine_09701,12.698624,79.4064,2025-09,24.58,31.0,18.17,synthetic_era5
9701,Mine_09701,12.698624,79.4064,2025-10,21.25,27.23,15.28,synthetic_era5
9702,Mine_09702,11.065341,79.927749,2024-11,25.37,32.94,17.8,synthetic_era5
9702,Mine_09702,11.065341,79.927749,2024-12,15.98,22.95,9.02,synthetic_era5
9702,Mine_09702,11.065341,79.927749,2025-01,17.86,23.81,11.91,synthetic_era5
9702,Mine_09702,11.065341,79.927749,2025-02,15.17,21.56,8.78,synthetic_era5
9702,Mine_09702,11.065341,79.927749,2025-03,29.62,35.8,23.43,synthetic_era5
9702,Mine_09702,11.065341,79.927749,2025-04,30.76,36.56,24.95,synthetic_era5
9702,Mine_09702,11.065341,79.927749,2025-05,31.18,38.8,23.56,synthetic_era5
9702,Mine_09702,11.065341,79.927749,2025-06,23.3,28.36,18.25,synthetic_era5
9702,Mine_09702,11.065341,79.927749,2025-07,23.91,30.08,17.74,synthetic_era5
9702,Mine_09702,11.065341,79.927749,2025-08,26.2,32.8,19.6,synthetic_era5
9702,Mine_09702,11.065341,79.927749,2025-09,25.51,31.13,19.89,synthetic_era5
9702,Mine_09702,11.065341,79.927749,2025-10,24.08,31.4,16.76,synthetic_era5
9703,Mine_09703,10.559485,78.715585,2024-11,23.87,28.26,19.47,synthetic_era5
9703,Mine_09703,10.559485,78.715585,2024-12,15.95,21.85,10.04,synthetic_era5
9703,Mine_09703,10.559485,78.715585,2025-01,15.99,23.12,8.86,synthetic_era5
9703,Mine_09703,10.559485,78.715585,2025-02,17.11,23.42,10.8,synthetic_era5
9703,Mine_09703,10.559485,78.715585,2025-03,30.54,35.02,26.07,synthetic_era5
9703,Mine_09703,10.559485,78.715585,2025-04,30.36,36.27,24.45,synthetic_era5
9703,Mine_09703,10.559485,78.715585,2025-05,29.64,37.3,21.98,synthetic_era5
9703,Mine_09703,10.559485,78.715585,2025-06,24.1,29.28,18.91,synthetic_era5
9703,Mine_09703,10.559485,78.715585,2025-07,26.1,31.55,20.65,synthetic_era5
9703,Mine_09703,10.559485,78.715585,2025-08,24.75,31.39,18.1,synthetic_era5
9703,Mine_09703,10.559485,78.715585,2025-09,23.19,30.1,16.29,synthetic_era5
9703,Mine_09703,10.559485,78.715585,2025-10,24.39,30.21,18.56,synthetic_era5
9704,Mine_09704,8.262747,79.159823,2024-11,25.83,31.72,19.93,synthetic_era5
9704,Mine_09704,8.262747,79.159823,2024-12,18.72,25.42,12.02,synthetic_era5
9704,Mine_09704,8.262747,79.159823,2025-01,19.02,27.76,10.29,synthetic_era5
9704,Mine_09704,8.262747,79.159823,2025-02,17.19,22.78,11.6,synthetic_era5
9704,Mine_09704,8.262747,79.159823,2025-03,32.79,40.19,25.39,synthetic_era5
9704,Mine_09704,8.262747,79.159823,2025-04,31.17,37.39,24.96,synthetic_era5
9704,Mine_09704,8.262747,79.159823,2025-05,31.04,36.81,25.27,synthetic_era5
9704,Mine_09704,8.262747,79.159823,2025-06,25.74,31.75,19.72,synthetic_era5
9704,Mine_09704,8.262747,79.159823,2025-07,24.65,29.99,19.31,synthetic_era5
9704,Mine_09704,8.262747,79.159823,2025-08,25.95,32.49,19.41,synthetic_era5
9704,Mine_09704,8.262747,79.159823,2025-09,23.46,29.89,17.03,synthetic_era5
9704,Mine_09704,8.262747,79.159823,2025-10,25.41,28.97,21.86,synthetic_era5
9705,Mine_09705,10.360962,80.052364,2024-11,24.63,32.12,17.14,synthetic_era5
9705,Mine_09705,10.360962,80.052364,2024-12,15.56,22.27,8.85,synthetic_era5
9705,Mine_09705,10.360962,80.052364,2025-01,15.69,21.19,10.2,synthetic_era5
9705,Mine_09705,10.360962,80.052364,2025-02,16.95,22.01,11.89,synthetic_era5
9705,Mine_09705,10.360962,80.052364,2025-03,30.84,39.76,21.92,synthetic_era5
9705,Mine_09705,10.360962,80.052364,2025-04,30.12,37.83,22.41,synthetic_era5
9705,Mine_09705,10.360962,80.052364,2025-05,29.46,37.04,21.87,synthetic_era5
9705,Mine_09705,10.360962,80.052364,2025-06,24.23,30.87,17.58,synthetic_era5
9705,Mine_09705,10.360962,80.052364,2025-07,25.88,33.19,18.58,synthetic_era5
9705,Mine_09705,10.360962,80.052364,2025-08,25.06,32.81,17.32,synthetic_era5
9705,Mine_09705,10.360962,80.052364,2025-09,22.7,29.11,16.3,synthetic_era5
9705,Mine_09705,10.360962,80.052364,2025-10,24.2,28.16,20.24,synthetic_era5
9706,Mine_09706,13.161066,79.450553,2024-11,23.17,28.72,17.61,synthetic_era5
9706,Mine_09706,13.161066,79.450553,2024-12,15.63,21.5,9.77,synthetic_era5
9706,Mine_09706,13.161066,79.450553,2025-01,14.26,20.71,7.81,synthetic_era5
9706,Mine_09706,13.161066,79.450553,2025-02,15.87,21.26,10.48,synthetic_era5
9706,Mine_09706,13.161066,79.450553,2025-03,26.7,32.85,20.54,synthetic_era5
9706,Mine_09706,13.161066,79.450553,2025-04,30.22,36.81,23.62,synthetic_era5
9706,Mine_09706,13.161066,79.450553,2025-05,29.78,35.24,24.32,synthetic_era5
9706,Mine_09706,13.161066,79.450553,2025-06,22.93,28.74,17.12,synthetic_era5
9706,Mine_09706,13.161066,79.450553,2025-07,21.49,27.11,15.88,synthetic_era5
9706,Mine_09706,13.161066,79.450553,2025-08,23.08,27.96,18.2,synthetic_era5
9706,Mine_09706,13.161066,79.450553,2025-09,21.52,27.78,15.25,synthetic_era5
9706,Mine_09706,13.161066,79.450553,2025-10,23.22,28.03,18.4,synthetic_era5
9707,Mine_09707,11.491261,79.924345,2024-11,25.88,31.78,19.98,synthetic_era5
9707,Mine_09707,11.491261,79.924345,2024-12,18.01,24.22,11.79,synthetic_era5
9707,Mine_09707,11.491261,79.924345,2025-01,16.1,23.31,8.89,synthetic_era5
9707,Mine_09707,11.491261,79.924345,2025-02,17.41,25.86,8.95,synthetic_era5
9707,Mine_09707,11.491261,79.924345,2025-03,30.73,37.69,23.78,synthetic_era5
9707,Mine_09707,11.491261,79.924345,2025-04,27.88,34.05,21.72,synthetic_era5
9707,Mine_09707,11.491261,79.924345,2025-05,30.83,35.96,25.71,synthetic_era5
9707,Mine_09707,11.491261,79.924345,2025-06,23.98,30.14,17.82,synthetic_era5
9707,Mine_09707,11.491261,79.924345,2025-07,23.38,30.44,16.32,synthetic_era5
9707,Mine_09707,11.491261,79.924345,2025-08,24.77,32.45,17.1,synthetic_era5
9707,Mine_09707,11.491261,79.924345,2025-09,24.14,31.14,17.13,synthetic_era5
9707,Mine_09707,11.491261,79.924345,2025-10,24.3,32.33,16.28,synthetic_era5
9708,Mine_09708,13.166237,78.453668,2024-11,22.73,26.84,18.62,synthetic_era5
9708,Mine_09708,13.166237,78.453668,2024-12,16.82,24.82,8.81,synthetic_era5
9708,Mine_09708,13.166237,78.453668,2025-01,15.64,21.62,9.66,synthetic_era5
9708,Mine_09708,13.166237,78.453668,2025-02,17.75,23.39,12.11,synthetic_era5
9708,Mine_09708,13.166237,78.453668,2025-03,27.35,33.67,21.03,synthetic_era5
9708,Mine_09708,13.166237,78.453668,2025-04,30.89,38.38,23.4,synthetic_era5
9708,Mine_09708,13.166237,78.453668,2025-05,30.08,36.44,23.72,synthetic_era5
9708,Mine_09708,13.166237,78.453668,2025-06,22.82,28.08,17.56,synthetic_era5
9708,Mine_09708,13.166237,78.453668,2025-07,21.69,28.93,14.45,synthetic_era5
9708,Mine_09708,13.166237,78.453668,2025-08,22.91,29.88,15.95,synthetic_era5
9708,Mine_09708,13.166237,78.453668,2025-09,23.92,29.27,18.58,synthetic_era5
9708,Mine_09708,13.166237,78.453668,2025-10,21.96,28.87,15.05,synthetic_era5
9709,Mine_09709,9.505377,79.993341,2024-11,23.57,28.93,18.21,synthetic_era5
9709,Mine_09709,9.505377,79.993341,2024-12,16.79,21.36,12.21,synthetic_era5
9709,Mine_09709,9.505377,79.993341,2025-01,17.94,24.89,10.98,synthetic_era5
9709,Mine_09709,9.505377,79.993341,2025-02,17.38,24.74,10.03,synthetic_era5
9709,Mine_09709,9.505377,79.993341,2025-03,33.18,40.21,26.16,synthetic_era5
9709,Mine_09709,9.505377,79.993341,2025-04,31.92,37.59,26.25,synthetic_era5
9709,Mine_09709,9.505377,79.993341,2025-05,29.72,34.77,24.67,synthetic_era5
9709,Mine_09709,9.505377,79.993341,2025-06,24.95,30.41,19.5,synthetic_era5
9709,Mine_09709,9.505377,79.993341,2025-07,23.81,28.25,19.38,synthetic_era5
9709,Mine_09709,9.505377,79.993341,2025-08,23.21,29.91,16.5,synthetic_era5
9709,Mine_09709,9.505377,79.993341,2025-09,24.57,31.73,17.42,synthetic_era5
9709,Mine_09709,9.505377,79.993341,2025-10,22.83,29.04,16.62,synthetic_era5
9710,Mine_09710,10.518212,80.137961,2024-11,22.64,29.35,15.93,synthetic_era5
9710,Mine_09710,10.518212,80.137961,2024-12,16.8,21.49,12.11,synthetic_era5
9710,Mine_09710,10.518212,80.137961,2025-01,17.07,21.17,12.98,synthetic_era5
9710,Mine_09710,10.518212,80.137961,2025-02,18.58,24.81,12.36,synthetic_era5
9710,Mine_09710,10.518212,80.137961,2025-03,29.52,36.0,23.04,synthetic_era5
9710,Mine_09710,10.518212,80.137961,2025-04,29.57,34.08,25.06,synthetic_era5
9710,Mine_09710,10.518212,80.137961,2025-05,29.65,34.61,24.69,synthetic_era5
9710,Mine_09710,10.518212,80.137961,2025-06,24.98,30.43,19.54,synthetic_era5
9710,Mine_09710,10.518212,80.137961,2025-07,23.79,28.2,19.38,synthetic_era5
9710,Mine_09710,10.518212,80.137961,2025-08,23.54,29.44,17.63,synthetic_era5
9710,Mine_09710,10.518212,80.137961,2025-09,25.27,32.88,17.66,synthetic_era5
9710,Mine_09710,10.518212,80.137961,2025-10,24.24,31.53,16.95,synthetic_era5
9711,Mine_09711,13.401717,78.831472,2024-11,22.95,28.62,17.29,synthetic_era5
9711,Mine_09711,13.401717,78.831472,2024-12,13.68,19.38,7.98,synthetic_era5
9711,Mine_09711,13.401717,78.831472,2025-01,17.12,23.27,10.97,synthetic_era5
9711,Mine_09711,13.401717,78.831472,2025-02,14.23,21.12,7.35,synthetic_era5
9711,Mine_09711,13.401717,78.831472,2025-03,28.41,35.33,21.5,synthetic_era5
9711,Mine_09711,13.401717,78.831472,2025-04,28.75,36.95,20.55,synthetic_era5
9711,Mine_09711,13.401717,78.831472,2025-05,29.23,33.8,24.65,synthetic_era5
9711,Mine_09711,13.401717,78.831472,2025-06,21.01,26.36,15.66,synthetic_era5
9711,Mine_09711,13.401717,78.831472,2025-07,21.07,27.4,14.74,synthetic_era5
9711,Mine_09711,13.401717,78.831472,2025-08,24.29,31.3,17.28,synthetic_era5
9711,Mine_09711,13.401717,78.831472,2025-09,22.4,27.72,17.08,synthetic_era5
9711,Mine_09711,13.401717,78.831472,2025-10,23.11,30.86,15.36,synthetic_era5
9712,Mine_09712,11.974039,79.015514,2024-11,25.55,32.79,18.31,synthetic_era5
9712,Mine_09712,11.974039,79.015514,2024-12,15.19,20.36,10.03,synthetic_era5
9712,Mine_09712,11.974039,79.015514,2025-01,17.11,22.92,11.3,synthetic_era5
9712,Mine_09712,11.974039,79.015514,2025-02,15.99,20.81,11.17,synthetic_era5
9712,Mine_09712,11.974039,79.015514,2025-03,27.82,33.59,22.04,synthetic_era5
9712,Mine_09712,11.974039,79.015514,2025-04,29.82,37.82,21.82,synthetic_era5
9712,Mine_09712,11.974039,79.015514,2025-05,30.2,35.66,24.74,synthetic_era5
9712,Mine_09712,11.974039,79.015514,2025-06,24.13,31.72,16.54,synthetic_era5
9712,Mine_09712,11.974039,79.015514,2025-07,24.34,29.03,19.64,synthetic_era5
9712,Mine_09712,11.974039,79.015514,2025-08,24.6,29.65,19.55,synthetic_era5
9712,Mine_09712,11.974039,79.015514,2025-09,22.8,27.77,17.84,synthetic_era5
9712,Mine_09712,11.974039,79.015514,2025-10,24.88,31.3,18.46,synthetic_era5
9713,Mine_09713,12.533661,80.153293,2024-11,22.45,28.26,16.64,synthetic_era5
9713,Mine_09713,12.533661,80.153293,2024-12,17.13,24.85,9.41,synthetic_era5
9713,Mine_09713,12.533661,80.153293,2025-01,17.21,24.24,10.17,synthetic_era5
9713,Mine_09713,12.533661,80.153293,2025-02,16.26,24.76,7.76,synthetic_era5
9713,Mine_09713,12.533661,80.153293,2025-03,27.66,33.43,21.89,synthetic_era5
9713,Mine_09713,12.533661,80.153293,2025-04,28.31,33.1,23.52,synthetic_era5
9713,Mine_09713,12.533661,80.153293,2025-05,30.41,36.34,24.48,synthetic_era5
9713,Mine_09713,12.533661,80.153293,2025-06,23.64,29.24,18.05,synthetic_era5
9713,Mine_09713,12.533661,80.153293,2025-07,23.22,30.38,16.06,synthetic_era5
9713,Mine_09713,12.533661,80.153293,2025-08,23.2,27.95,18.44,synthetic_era5
9713,Mine_09713,12.533661,80.153293,2025-09,24.41,29.23,19.59,synthetic_era5
9713,Mine_09713,12.533661,80.153293,2025-10,23.18,31.46,14.9,synthetic_era5
9714,Mine_09714,12.317897,79.314706,2024-11,24.01,31.53,16.5,synthetic_era5
9714,Mine_09714,12.317897,79.314706,2024-12,17.87,25.1,10.65,synthetic_era5
9714,Mine_09714,12.317897,79.314706,2025-01,16.7,21.05,12.34,synthetic_era5
9714,Mine_09714,12.317897,79.314706,2025-02,17.06,24.95,9.16,synthetic_era5
9714,Mine_09714,12.317897,79.314706,2025-03,28.99,35.95,22.04,synthetic_era5
9714,Mine_09714,12.317897,79.314706,2025-04,29.69,36.25,23.12,synthetic_era5
9714,Mine_09714,12.317897,79.314706,2025-05,29.14,32.95,25.34,synthetic_era5
9714,Mine_09714,12.317897,79.314706,2025-06,24.69,29.63,19.75,synthetic_era5
9714,Mine_09714,12.317897,79.314706,2025-07,24.86,30.4,19.33,synthetic_era5
9714,Mine_09714,12.317897,79.314706,2025-08,22.74,28.93,16.55,synthetic_era5
9714,Mine_09714,12.317897,79.314706,2025-09,24.49,29.33,19.66,synthetic_era5
9714,Mine_09714,12.317897,79.314706,2025-10,23.63,31.64,15.62,synthetic_era5
9715,Mine_09715,8.618875,77.398394,2024-11,27.02,34.43,19.61,synthetic_era5
