mine_name,district,mineral_type,lease_area_ha,latitude,longitude,status
Mine_07807,Tiruppur,Limestone,31.06,8.598082,77.447284,Active
Mine_07808,Tuticorin,Silica Sand,24.6,11.331422,80.232302,Active
Mine_07809,Coimbatore,Limestone,138.78,10.628767,77.663728,Active
Mine_07810,Virudhunagar,Granite,35.3,13.433931,76.782396,Closed
Mine_07811,Ariyalur,Sandstone,29.72,12.893855,76.491944,Active
Mine_07812,Tiruppur,Sand,4.63,13.244579,77.324407,Active
Mine_07813,Krishnagiri,Sandstone,21.72,10.032835,77.22859,Active
Mine_07814,Coimbatore,Salt,60.26,10.413358,77.308489,Active
Mine_07815,Kanyakumari,Limestone,14.4,11.469385,80.452545,Active
Mine_07816,Vellore,Silica Sand,63.65,9.8099,77.928206,Closed
Mine_07817,Kanyakumari,Sand,18.16,12.184916,76.695225,Active
Mine_07818,Erode,Granite,64.73,8.36769,78.359594,Active
Mine_07819,Dharmapuri,Limestone,8.14,9.169916,76.390972,Active
Mine_07820,Namakkal,Marble,72.4,12.742994,76.165168,Active
Mine_07821,Namakkal,Granite,7.71,12.674749,79.686851,Active
Mine_07822,Tirunelveli,Salt,19.3,8.056745,76.117469,Active
Mine_07823,Tiruvannamalai,Sand,13.1,8.791716,80.23509,Active
Mine_07824,Kanyakumari,Sand,7.16,9.181013,78.582161,Active
Mine_07825,Coimbatore,Granite,31.98,9.104765,79.027477,Active
Mine_07826,Ariyalur,Sand,90.1,11.602167,78.212961,Active
Mine_07827,Tiruvannamalai,Iron Ore,60.89,13.183355,80.407453,Active
Mine_07828,Theni,Sand,23.81,13.483097,76.39813,Active
Mine_07829,Vellore,Iron Ore,225.61,11.408419,77.710425,Active
Mine_07830,Ariyalur,Limestone,76.6,12.010242,79.169624,Active
Mine_07831,Theni,Sand,23.69,12.759822,77.773944,Active
Mine_07832,Virudhunagar,Limestone,35.93,8.223006,78.075018,Active
Mine_07833,Madurai,Sandstone,75.2,9.711182,79.978344,Active
Mine_07834,Tirunelveli,Limestone,8.93,12.186413,76.055479,Active
Mine_07835,Tuticorin,Marble,92.63,10.837698,78.540589,Active
Mine_07836,Perambalur,Sand,29.86,11.029027,79.193501,Active
Mine_07837,Cuddalore,Limestone,10.63,9.834644,79.811904,Active
Mine_07838,Kanyakumari,Iron Ore,1.0,9.351181,78.661338,Active
Mine_07839,Virudhunagar,Granite,43.22,9.290223,77.263622,Active
Mine_07840,Tuticorin,Salt,1.0,11.686803,78.790414,Active
Mine_07841,Theni,Sandstone,29.53,9.12611,78.517104,Active
Mine_07842,Salem,Sand,41.46,12.882215,78.287636,Active
Mine_07843,Coimbatore,Sandstone,82.2,10.833642,80.23821,Active
Mine_07844,Karur,Limestone,37.92,9.641606,77.674384,Active
Mine_07845,Karur,Silica Sand,81.56,9.79192,78.041465,Closed
Mine_07846,Madurai,Marble,150.8,10.381046,79.602535,Closed
Mine_07847,Tirunelveli,Salt,12.37,12.859162,77.749341,Active
Mine_07848,Cuddalore,Granite,18.83,9.341796,76.015135,Active
Mine_07849,Erode,Marble,3.15,10.271511,78.054195,Active
Mine_07850,Perambalur,Granite,14.82,8.078518,80.062738,Active
Mine_07851,Krishnagiri,Sand,87.4,8.476198,77.65778,Active
Mine_07852,Perambalur,Silica Sand,42.56,9.636773,79.410287,Active
Mine_07853,Tiruppur,Marble,53.94,13.015686,77.63991,Active
Mine_07854,Madurai,Silica Sand,107.07,11.888963,77.473564,Active
Mine_07855,Tirunelveli,Silica Sand,42.87,10.659925,76.957423,Active
Mine_07856,Namakkal,Granite,24.44,12.333639,79.841892,Active
Mine_07857,Dindigul,Sand,200.54,11.941357,79.278696,Active
Mine_07858,Theni,Sand,1.0,13.428375,78.207106,Active
Mine_07859,Tiruppur,Salt,20.27,10.977002,78.42962,Active
Mine_07860,Tiruvannamalai,Silica Sand,59.33,13.184255,76.912795,Active
Mine_07861,Karur,Sandstone,4.78,13.018013,78.540601,Closed
Mine_07862,Tirunelveli,Silica Sand,78.33,10.215827,78.865416,Closed
Mine_07863,Tiruvannamalai,Limestone,28.19,10.150804,78.87676,Active
Mine_07864,Perambalur,Sand,42.04,11.815784,76.860996,Active
Mine_07865,Dindigul,Iron Ore,170.49,13.271082,79.697956,Active
Mine_07866,Tirunelveli,Granite,99.06,9.47424,78.348744,Active
Mine_07867,Tirunelveli,Sandstone,6.99,10.648468,79.145298,Active
Mine_07868,Cuddalore,Salt,100.36,11.642531,78.853529,Active
Mine_07869,Tiruvannamalai,Limestone,9.82,8.794949,79.56296,Active
Mine_07870,Krishnagiri,Sand,21.05,11.654747,77.253315,Active
Mine_07871,Coimbatore,Silica Sand,29.3,12.059034,78.820015,Active
Mine_07872,Coimbatore,Granite,73.36,12.866917,76.740234,Active
Mine_07873,Dharmapuri,Sandstone,110.87,9.126276,76.749427,Active
Mine_07874,Madurai,Granite,87.58,10.163521,76.61236,Active
Mine_07875,Dharmapuri,Marble,2.65,12.874273,79.918786,Active
Mine_07876,Tuticorin,Sand,58.75,8.992722,77.094814,Active
Mine_07877,Salem,Sand,52.35,8.735321,76.417806,Closed
Mine_07878,Vellore,Sandstone,44.47,9.078554,78.161276,Active
Mine_07879,Coimbatore,Marble,26.05,9.98003,78.513356,Active
Mine_07880,Salem,Granite,2.69,10.330263,77.585609,Active
Mine_07881,Tirunelveli,Limestone,1.0,9.782514,76.352838,Active
Mine_07882,Dindigul,Sandstone,122.39,10.702845,78.309279,Active
Mine_07883,Salem,Salt,10.82,8.140065,79.503021,Active
Mine_07884,Tiruvannamalai,Granite,114.33,11.021939,77.28508,Active
Mine_07885,Namakkal,Sandstone,5.16,9.478512,77.463543,Active
Mine_07886,Erode,Iron Ore,1.0,10.091022,76.034878,Active
Mine_07887,Virudhunagar,Iron Ore,6.48,11.304319,77.561253,Closed
Mine_07888,Tiruppur,Limestone,13.51,8.432427,76.91881,Active
Mine_07889,Salem,Salt,113.82,8.088561,79.409322,Active
Mine_07890,Dindigul,Iron Ore,42.47,12.999129,77.294634,Active
Mine_07891,Tiruvannamalai,Marble,59.89,12.779275,77.123678,Active
Mine_07892,Vellore,Sand,31.48,9.049689,76.657009,Active
Mine_07893,Tiruppur,Marble,33.75,9.447804,78.089391,Active
Mine_07894,Dindigul,Salt,1.0,9.177774,76.433217,Active
Mine_07895,Dharmapuri,Sandstone,110.01,12.121194,78.893784,Closed
Mine_07896,Kanyakumari,Iron Ore,5.09,9.744121,79.746216,Active
Mine_07897,Madurai,Sand,41.81,12.883132,77.482814,Active
Mine_07898,Dharmapuri,Sandstone,62.95,10.612279,77.527611,Active
Mine_07899,Virudhunagar,Salt,80.43,13.26938,78.148364,Active
Mine_07900,Ariyalur,Sand,24.09,9.38765,76.172949,Active
Mine_07901,Namakkal,Marble,70.65,10.419119,79.389649,Active
Mine_07902,Salem,Sand,17.71,13.06755,76.508331,Active
Mine_07903,Namakkal,Sand,76.86,10.711947,76.817783,Active
Mine_07904,Kanyakumari,Marble,2.92,9.725646,77.393831,Active
Mine_07905,Tiruppur,Marble,52.2,8.280576,77.239288,Active
Mine_07906,Madurai,Salt,92.66,9.429845,78.19299,Active
Mine_07907,Tiruvannamalai,Salt,13.48,10.546069,76.654167,Active
Mine_07908,Namakkal,Granite,6.73,12.175862,77.625897,Active
Mine_07909,Erode,Sandstone,16.01,10.444894,76.382835,Active
Mine_07910,Tuticorin,Marble,39.88,10.058348,77.521718,Active
Mine_07911,Salem,Granite,20.8,9.530895,78.286759,Active
Mine_07912,Perambalur,Marble,64.21,11.862705,76.379579,Active
Mine_07913,Coimbatore,Salt,62.56,12.25079,77.836156,Active
Mine_07914,Dindigul,Salt,140.89,13.394716,79.808731,Closed
Mine_07915,Ariyalur,Silica Sand,66.78,9.696991,77.519892,Active
Mine_07916,Coimbatore,Iron Ore,22.54,9.12346,78.936074,Active
Mine_07917,Cuddalore,Sandstone,14.03,13.057845,76.03677,Active
Mine_07918,Karur,Sandstone,12.23,11.977486,79.745141,Active
Mine_07919,Tuticorin,Sand,55.66,12.85158,78.594178,Active
Mine_07920,Krishnagiri,Silica Sand,11.71,12.4245,77.906462,Active
Mine_07921,Virudhunagar,Granite,25.18,11.294844,77.914089,Active
Mine_07922,Cuddalore,Marble,1.69,10.066445,78.507924,Active
Mine_07923,Tiruvannamalai,Granite,136.23,10.148226,78.504806,Active
Mine_07924,Kanyakumari,Salt,19.56,11.432436,78.925502,Active
Mine_07925,Dharmapuri,Salt,14.36,12.110752,78.727094,Active
Mine_07926,Tuticorin,Granite,24.61,8.610232,79.67778,Active
Mine_07927,Dharmapuri,Silica Sand,4.0,10.43894,77.947102,Closed
Mine_07928,Salem,Sand,44.72,11.332947,78.010839,Active
Mine_07929,Erode,Salt,29.93,11.342086,76.450014,Active
Mine_07930,Ariyalur,Sandstone,67.81,9.200598,79.739611,Active
Mine_07931,Virudhunagar,Sand,2.71,12.262459,76.985334,Active
Mine_07932,Kanyakumari,Silica Sand,47.13,11.617363,77.422134,Active
Mine_07933,Karur,Limestone,164.42,10.904765,77.28452,Active
Mine_07934,Kanyakumari,Limestone,33.19,10.060841,76.964418,Closed
Mine_07935,Tiruvannamalai,Iron Ore,2.38,8.326956,80.227462,Active
Mine_07936,Dindigul,Sand,39.1,10.306873,79.549163,Active
Mine_07937,Madurai,Salt,7.33,9.388696,76.851188,Active
Mine_07938,Karur,Sand,72.22,12.420922,76.633251,Active
Mine_07939,Dharmapuri,Marble,2.11,8.486989,78.53358,Active
Mine_07940,Virudhunagar,Sand,32.63,8.170619,79.076553,Active
Mine_07941,Kanyakumari,Iron Ore,53.33,12.241894,77.556166,Active
Mine_07942,Vellore,Limestone,81.67,13.303717,77.430221,Active
Mine_07943,Karur,Marble,20.42,8.514437,78.244514,Closed
Mine_07944,Kanyakumari,Silica Sand,25.49,9.281898,77.084632,Active
Mine_07945,Tirunelveli,Sandstone,7.83,10.753348,80.292651,Active
Mine_07946,Vellore,Salt,11.12,9.077457,78.962832,Active
Mine_07947,Tiruvannamalai,Marble,4.52,9.164045,78.863858,Active
Mine_07948,Cuddalore,Silica Sand,18.17,10.904276,78.070076,Active
Mine_07949,Cuddalore,Silica Sand,7.29,12.418236,76.176829,Active
Mine_07950,Perambalur,Salt,23.23,12.524092,79.840721,Active
Mine_07951,Cuddalore,Salt,64.22,13.481369,77.084155,Active
Mine_07952,Perambalur,Granite,7.88,11.907134,80.361582,Active
Mine_07953,Tuticorin,Iron Ore,21.33,10.996225,76.048003,Active
Mine_07954,Virudhunagar,Iron Ore,33.05,9.085329,77.095592,Active
Mine_07955,Theni,Limestone,37.64,8.382642,79.419726,Active
Mine_07956,Tiruppur,Limestone,5.27,13.488567,76.361508,Active
Mine_07957,Namakkal,Granite,3.59,8.147458,77.631996,Active
Mine_07958,Perambalur,Sandstone,48.75,11.60457,77.19492,Active
Mine_07959,Kanyakumari,Limestone,14.29,8.612608,79.066827,Closed
Mine_07960,Tiruppur,Salt,2.07,13.461412,78.014295,Active
Mine_07961,Kanyakumari,Silica Sand,17.1,13.030148,77.482596,Active
Mine_07962,Dharmapuri,Sandstone,124.46,8.468332,79.470332,Active
Mine_07963,Dindigul,Limestone,1.0,13.145545,79.33978,Active
Mine_07964,Dindigul,Iron Ore,10.9,11.739247,78.737355,Active
Mine_07965,Tirunelveli,Limestone,173.48,8.368548,76.358657,Active
Mine_07966,Cuddalore,Sand,15.8,12.19074,78.03748,Active
Mine_07967,Tuticorin,Sandstone,14.84,12.039197,80.385078,Active
Mine_07968,Kanyakumari,Sandstone,2.06,11.342734,79.759517,Active
Mine_07969,Erode,Limestone,5.95,8.972208,78.896693,Active
Mine_07970,Ariyalur,Granite,13.3,11.404053,79.264169,Active
Mine_07971,Vellore,Salt,25.44,12.336674,78.909401,Active
Mine_07972,Coimbatore,Salt,59.89,12.53107,76.330072,Active
Mine_07973,Tirunelveli,Sand,68.28,11.348897,76.046064,Active
Mine_07974,Erode,Sand,31.83,9.87689,79.134295,Active
Mine_07975,Theni,Sandstone,25.94,12.237131,78.440087,Active
Mine_07976,Erode,Sandstone,29.01,13.147295,79.973799,Active
Mine_07977,Dharmapuri,Salt,123.08,12.678254,78.964687,Active
Mine_07978,Cuddalore,Silica Sand,66.17,9.197042,78.133113,Active
Mine_07979,Namakkal,Sand,68.86,13.220961,77.681244,Active
Mine_07980,Virudhunagar,Salt,48.31,9.169917,78.003506,Active
Mine_07981,Dindigul,Granite,14.74,8.749992,77.708412,Active
Mine_07982,Theni,Sand,44.36,9.689103,79.627178,Active
Mine_07983,Krishnagiri,Granite,113.99,13.214657,77.882669,Active
Mine_07984,Cuddalore,Silica Sand,204.98,8.396738,78.490746,Closed
Mine_07985,Karur,Sand,69.02,10.576499,78.239882,Active
Mine_07986,Theni,Granite,3.52,13.123338,77.718401,Active
Mine_07987,Tirunelveli,Salt,63.24,12.398971,76.576223,Active
Mine_07988,Dharmapuri,Marble,62.33,11.04937,79.660064,Active
Mine_07989,Erode,Salt,2.43,10.754006,76.1014,Active
Mine_07990,Vellore,Limestone,38.11,8.577452,79.005589,Active
Mine_07991,Perambalur,Marble,57.59,9.752125,77.680868,Active
Mine_07992,Karur,Iron Ore,37.72,10.99035,78.6113,Active
Mine_07993,Theni,Marble,53.75,10.751226,78.909057,Active
Mine_07994,Namakkal,Sand,25.39,9.709302,77.823138,Active
Mine_07995,Dindigul,Marble,11.65,8.680501,77.919945,Active
Mine_07996,Dharmapuri,Iron Ore,68.58,11.962137,78.896804,Active
Mine_07997,Madurai,Marble,37.16,8.257914,80.084255,Active
Mine_07998,Karur,Salt,28.79,12.60354,80.108804,Active
Mine_07999,Madurai,Iron Ore,45.46,8.486859,78.195622,Active
Mine_08000,Tiruvannamalai,Sand,90.71,9.531535,77.303039,Active
Mine_08001,Kanyakumari,Iron Ore,21.67,12.74182,79.580061,Active
Mine_08002,Virudhunagar,Granite,22.56,8.308387,79.366661,Active
Mine_08003,Perambalur,Salt,20.29,11.422419,79.682347,Closed
Mine_08004,Erode,Iron Ore,18.37,10.284053,79.108971,Active
Mine_08005,Perambalur,Limestone,1.0,13.384208,76.754405,Active
Mine_08006,Karur,Salt,22.59,11.466725,76.316024,Active
Mine_08007,Theni,Sand,28.09,12.318774,76.55577,Active
Mine_08008,Tirunelveli,Granite,5.73,12.169218,80.409374,Active
Mine_08009,Tiruvannamalai,Granite,77.31,10.639836,77.500855,Closed
Mine_08010,Ariyalur,Salt,36.5,9.041169,79.563382,Active
Mine_08011,Vellore,Limestone,231.86,9.552495,77.773621,Active
Mine_08012,Vellore,Limestone,5.42,12.042752,80.132262,Active
Mine_08013,Virudhunagar,Iron Ore,1.0,10.144273,79.038727,Active
Mine_08014,Dindigul,Iron Ore,16.0,11.449958,78.166739,Active
Mine_08015,Erode,Sand,25.88,13.396682,78.042574,Active
Mine_08016,Tiruvannamalai,Sandstone,8.15,9.716091,77.911693,Active
Mine_08017,Tiruppur,Sand,4.05,8.254743,78.166737,Active
Mine_08018,Theni,Sand,66.46,8.74642,77.797461,Active
Mine_08019,Krishnagiri,Silica Sand,121.89,8.259915,77.08501,Active
Mine_08020,Tuticorin,Granite,1.0,11.3876,76.826658,Active
Mine_08021,Salem,Silica Sand,1.96,11.925012,78.180742,Active
Mine_08022,Theni,Limestone,71.74,12.748953,76.584985,Active
Mine_08023,Namakkal,Salt,40.46,11.116658,77.431678,Active
Mine_08024,Cuddalore,Granite,9.83,8.238517,78.424443,Active
Mine_08025,Theni,Marble,66.7,12.995563,80.326975,Active
Mine_08026,Erode,Silica Sand,11.25,13.471446,76.675278,Active
Mine_08027,Tirunelveli,Marble,61.08,10.41805,76.009998,Active
Mine_08028,Tiruvannamalai,Limestone,2.85,8.831244,80.471075,Active
Mine_08029,Tiruvannamalai,Granite,34.73,10.085838,78.446832,Active
Mine_08030,Madurai,Salt,15.16,8.690363,78.200356,Active
Mine_08031,Vellore,Sandstone,115.48,13.421334,76.068608,Closed
Mine_08032,Cuddalore,Silica Sand,171.83,11.102506,78.35758,Active
Mine_08033,Virudhunagar,Silica Sand,11.16,10.81032,77.219334,Active
Mine_08034,Tuticorin,Silica Sand,32.13,11.810912,79.365761,Closed
Mine_08035,Tiruppur,Sand,12.93,9.723778,78.032875,Active
Mine_08036,Ariyalur,Silica Sand,48.21,9.940401,76.880484,Active
Mine_08037,Krishnagiri,Sandstone,39.58,11.338946,76.489335,Closed
Mine_08038,Tiruppur,Sandstone,4.02,11.170004,78.036769,Active
Mine_08039,Tuticorin,Silica Sand,5.45,13.434657,78.070709,Active
Mine_08040,Dindigul,Salt,17.67,11.93533,80.071572,Active
Mine_08041,Karur,Iron Ore,29.52,11.31954,79.814662,Active
Mine_08042,Madurai,Silica Sand,55.73,11.98845,80.488895,Active
Mine_08043,Erode,Granite,49.84,13.202921,80.352302,Active
Mine_08044,Krishnagiri,Limestone,4.72,12.566772,77.139381,Active
Mine_08045,Krishnagiri,Granite,16.96,9.706375,79.849422,Active
Mine_08046,Dharmapuri,Marble,43.68,13.414904,77.788908,Active
Mine_08047,Karur,Iron Ore,113.84,12.418883,77.893667,Active
Mine_08048,Dharmapuri,Sand,41.97,10.842539,77.693252,Active
Mine_08049,Tiruvannamalai,Iron Ore,73.04,11.994253,80.286018,Active
Mine_08050,Dharmapuri,Sand,13.75,9.805225,78.462967,Active
Mine_08051,Theni,Silica Sand,12.13,9.965108,77.325407,Active
Mine_08052,Cuddalore,Marble,80.26,12.297182,77.361319,Active
Mine_08053,Ariyalur,Sand,39.33,8.102457,76.941115,Active
Mine_08054,Dindigul,Limestone,5.38,10.245428,76.953564,Active
Mine_08055,Tiruvannamalai,Sandstone,19.58,8.755664,77.614741,Active
Mine_08056,Dindigul,Limestone,58.99,9.605705,78.448909,Active
Mine_08057,Kanyakumari,Salt,1.62,11.014925,77.564304,Active
Mine_08058,Coimbatore,Iron Ore,32.64,13.371543,78.892177,Active
Mine_08059,Kanyakumari,Granite,10.8,13.477809,77.155781,Active
Mine_08060,Madurai,Granite,5.86,9.40335,79.038031,Active
Mine_08061,Theni,Granite,96.5,12.440348,77.086843,Active
Mine_08062,Dindigul,Sand,134.64,12.393516,76.483429,Active
Mine_08063,Karur,Silica Sand,5.83,9.378756,76.897873,Active
Mine_08064,Coimbatore,Marble,5.37,9.528092,79.097853,Active
Mine_08065,Ariyalur,Iron Ore,145.76,13.181824,79.376166,Active
Mine_08066,Tiruvannamalai,Sand,38.9,10.749847,77.902105,Active
Mine_08067,Tiruvannamalai,Limestone,26.51,11.982184,79.176776,Active
Mine_08068,Theni,Sand,26.96,12.45547,77.336794,Active
Mine_08069,Ariyalur,Silica Sand,19.23,10.264339,77.579016,Active
Mine_08070,Tiruvannamalai,Iron Ore,12.74,12.862076,80.038197,Active
Mine_08071,Ariyalur,Marble,3.74,12.490456,80.018797,Active
Mine_08072,Coimbatore,Iron Ore,19.79,12.551923,79.181824,Active
Mine_08073,Coimbatore,Limestone,49.57,12.205478,79.667268,Active
Mine_08074,Tuticorin,Salt,63.15,12.948848,78.852083,Active
Mine_08075,Karur,Sandstone,10.53,8.092973,76.045759,Active
Mine_08076,Vellore,Marble,25.49,9.336818,77.002013,Active
Mine_08077,Tiruvannamalai,Limestone,8.06,11.877018,79.174328,Active
Mine_08078,Namakkal,Salt,71.53,10.877343,78.781707,Active
Mine_08079,Erode,Granite,46.92,8.557466,78.904753,Active
Mine_08080,Krishnagiri,Sandstone,83.8,8.389966,78.725642,Active
Mine_08081,Salem,Limestone,70.04,11.609524,79.417748,Active
Mine_08082,Dindigul,Silica Sand,108.51,8.457539,76.489647,Active
Mine_08083,Salem,Sand,10.42,9.861797,77.501809,Active
Mine_08084,Salem,Silica Sand,25.5,9.891031,76.480737,Active
Mine_08085,Tiruvannamalai,Granite,42.44,10.418775,76.375708,Closed
Mine_08086,Salem,Granite,20.0,11.773921,77.853139,Active
Mine_08087,Namakkal,Salt,1.39,13.357272,78.954492,Closed
Mine_08088,Ariyalur,Sand,21.11,11.152642,76.684028,Active
Mine_08089,Kanyakumari,Sand,13.84,13.097923,79.942959,Active
Mine_08090,Dindigul,Sand,28.9,9.533474,79.589037,Active
Mine_08091,Cuddalore,Granite,100.34,12.22244,78.631623,Active
Mine_08092,Dindigul,Sand,39.9,13.428447,79.806691,Active
Mine_08093,Erode,Marble,42.82,9.322805,76.715356,Active
Mine_08094,Tirunelveli,Silica Sand,19.42,9.652179,78.309403,Active
Mine_08095,Tirunelveli,Sand,53.73,11.442992,79.365921,Active
Mine_08096,Cuddalore,Marble,6.61,8.384184,79.740848,Active
Mine_08097,Perambalur,Marble,2.66,10.01757,78.684936,Active
Mine_08098,Krishnagiri,Limestone,100.68,12.174066,77.534686,Active
Mine_08099,Vellore,Salt,131.07,12.996433,78.536392,Active
Mine_08100,Vellore,Iron Ore,72.69,11.839232,78.520708,Active
Mine_08101,Erode,Silica Sand,34.54,9.242389,78.04977,Active
Mine_08102,Tiruvannamalai,Silica Sand,16.16,11.609783,80.169078,Active
Mine_08103,Ariyalur,Granite,9.29,9.384397,80.442837,Active
Mine_08104,Tiruvannamalai,Sand,10.51,12.251779,77.743495,Active
Mine_08105,Dindigul,Limestone,8.21,9.503573,78.822413,Active
Mine_08106,Perambalur,Salt,35.16,8.331199,78.036813,Active
Mine_08107,Coimbatore,Iron Ore,15.17,12.540908,77.796153,Active
Mine_08108,Namakkal,Salt,65.82,10.41173,78.929829,Active
Mine_08109,Vellore,Sandstone,52.49,12.407204,79.679419,Active
Mine_08110,Tuticorin,Sand,158.43,13.379226,78.635924,Closed
Mine_08111,Dharmapuri,Sand,9.17,12.130077,77.447464,Closed
Mine_08112,Dharmapuri,Sand,19.58,9.640072,76.597352,Closed
Mine_08113,Ariyalur,Sandstone,34.92,10.488629,78.557123,Active
Mine_08114,Karur,Sand,134.86,11.664069,79.849076,Active
Mine_08115,Dindigul,Sand,33.52,8.373668,79.834878,Active
Mine_08116,Krishnagiri,Granite,12.83,12.965433,79.784082,Active
Mine_08117,Karur,Salt,11.34,8.133397,77.947465,Active
Mine_08118,Kanyakumari,Silica Sand,10.43,11.579517,79.352436,Active
Mine_08119,Perambalur,Silica Sand,35.9,8.528113,79.642953,Active
Mine_08120,Coimbatore,Salt,29.51,12.025267,80.374427,Active
Mine_08121,Dindigul,Sandstone,4.67,8.152344,78.719424,Active
Mine_08122,Madurai,Iron Ore,149.66,11.592314,79.850932,Active
Mine_08123,Coimbatore,Sand,105.12,12.765856,76.204042,Active
Mine_08124,Kanyakumari,Iron Ore,146.74,12.531199,77.980604,Active
Mine_08125,Virudhunagar,Sandstone,1.0,8.677564,76.337038,Active
Mine_08126,Tuticorin,Silica Sand,8.44,10.826809,76.463855,Active
Mine_08127,Virudhunagar,Limestone,19.54,13.008263,76.835653,Active
Mine_08128,Tiruvannamalai,Sandstone,3.53,8.942211,79.882882,Active
Mine_08129,Krishnagiri,Limestone,40.24,12.504666,78.977279,Active
Mine_08130,Dharmapuri,Sandstone,13.2,11.042119,78.183565,Closed
Mine_08131,Perambalur,Salt,171.85,10.800294,76.413773,Closed
Mine_08132,Cuddalore,Silica Sand,30.6,13.282037,77.180879,Active
Mine_08133,Kanyakumari,Sandstone,58.51,8.158055,77.302555,Active
Mine_08134,Dindigul,Granite,28.01,9.130208,79.376849,Active
Mine_08135,Coimbatore,Salt,35.3,13.134416,76.232364,Active
Mine_08136,Vellore,Iron Ore,39.97,11.581404,76.928419,Active
Mine_08137,Kanyakumari,Sandstone,218.8,9.518948,77.245997,Active
Mine_08138,Salem,Sandstone,68.71,11.588909,79.785361,Active
Mine_08139,Dharmapuri,Sand,5.7,12.957824,79.172559,Active
Mine_08140,Karur,Salt,132.24,12.873974,77.558553,Active
Mine_08141,Tiruppur,Granite,34.54,12.592396,80.456209,Active
Mine_08142,Ariyalur,Sand,112.35,13.119451,79.232348,Active
Mine_08143,Krishnagiri,Limestone,7.23,9.945053,77.187946,Active
Mine_08144,Theni,Sand,2.32,13.365974,77.91305,Active
Mine_08145,Vellore,Silica Sand,46.61,10.74051,79.784598,Active
Mine_08146,Kanyakumari,Iron Ore,24.59,10.306167,78.541897,Active
Mine_08147,Tiruppur,Limestone,10.72,9.612021,78.468617,Active
Mine_08148,Madurai,Limestone,8.93,9.692063,77.461789,Active
Mine_08149,Dindigul,Sand,28.83,10.567664,76.315565,Active
Mine_08150,Krishnagiri,Sand,29.83,13.43091,78.663046,Active
Mine_08151,Perambalur,Salt,100.22,10.039028,76.657637,Active
Mine_08152,Cuddalore,Silica Sand,22.43,12.792686,79.846273,Active
Mine_08153,Tiruppur,Salt,6.28,10.19525,76.593719,Active
Mine_08154,Dharmapuri,Silica Sand,82.4,11.679553,76.544882,Active
Mine_08155,Krishnagiri,Limestone,73.73,8.997016,77.005762,Active
Mine_08156,Tiruvannamalai,Marble,85.27,8.622795,79.087319,Active
Mine_08157,Tirunelveli,Silica Sand,23.22,13.19864,79.876494,Active
Mine_08158,Coimbatore,Marble,38.9,13.235651,80.381461,Active
Mine_08159,Dindigul,Sandstone,28.07,8.977337,80.06772,Active
Mine_08160,Dindigul,Iron Ore,6.71,10.823171,79.967584,Active
Mine_08161,Theni,Silica Sand,14.08,13.368138,76.23782,Active
Mine_08162,Salem,Sandstone,10.21,12.678534,76.292847,Active
Mine_08163,Dharmapuri,Granite,84.16,11.884613,76.330183,Active
Mine_08164,Ariyalur,Salt,42.25,12.851184,79.965231,Active
Mine_08165,Erode,Sandstone,11.91,12.212679,80.182437,Active
Mine_08166,Karur,Granite,69.25,10.126314,77.244022,Active
Mine_08167,Namakkal,Granite,151.03,9.823324,80.336606,Closed
Mine_08168,Tiruppur,Limestone,13.1,9.823183,77.280979,Active
Mine_08169,Ariyalur,Marble,25.53,11.034749,76.704248,Active
Mine_08170,Tiruvannamalai,Limestone,100.02,9.812538,79.882955,Active
Mine_08171,Virudhunagar,Granite,39.81,11.519635,80.322697,Active
Mine_08172,Dharmapuri,Limestone,9.78,13.442691,79.07698,Active
Mine_08173,Krishnagiri,Sandstone,39.53,11.205625,77.921949,Active
Mine_08174,Madurai,Limestone,53.55,8.195027,79.290085,Active
Mine_08175,Virudhunagar,Granite,7.35,10.064375,76.21783,Active
Mine_08176,Tuticorin,Limestone,10.91,12.052511,80.072318,Active
Mine_08177,Tiruppur,Salt,27.25,8.806782,78.857661,Active
Mine_08178,Kanyakumari,Silica Sand,34.22,9.091028,79.989275,Active
Mine_08179,Perambalur,Salt,5.0,12.467775,78.538742,Active
Mine_08180,Coimbatore,Marble,53.83,8.327986,77.249613,Active
Mine_08181,Tiruvannamalai,Limestone,41.45,12.899703,79.302424,Active
Mine_08182,Kanyakumari,Granite,14.16,11.011716,78.060728,Active
Mine_08183,Tiruvannamalai,Salt,29.19,8.693994,78.671091,Active
Mine_08184,Karur,Silica Sand,34.84,8.191681,78.31917,Active
Mine_08185,Cuddalore,Sand,11.31,13.474139,79.007338,Active
Mine_08186,Krishnagiri,Marble,55.52,10.206601,76.556602,Active
Mine_08187,Tuticorin,Salt,3.16,8.898928,78.785168,Active
Mine_08188,Tirunelveli,Granite,63.66,9.475645,80.238193,Active
Mine_08189,Karur,Granite,29.83,12.245963,76.231393,Active
Mine_08190,Namakkal,Silica Sand,7.66,12.815153,76.639955,Active
Mine_08191,Kanyakumari,Iron Ore,6.39,8.701504,79.116291,Active
Mine_08192,Tirunelveli,Iron Ore,39.3,10.084367,79.599286,Active
Mine_08193,Tiruvannamalai,Silica Sand,31.54,9.951491,77.951795,Closed
Mine_08194,Tuticorin,Silica Sand,13.94,11.384411,79.45998,Active
Mine_08195,Theni,Sandstone,2.43,13.081978,79.811035,Active
Mine_08196,Madurai,Marble,15.03,12.01732,78.325113,Active
